(313454, 0.7754436756899435)
(158744, 0.7597251700498874)
(484893, 0.8127288454928512)
(21879, 0.5543376187030596)
(424975, 0.3520207056185465)
(181796, 0.7900715912330216)
(255165, 0.772537567714166)
(371749, 0.5817262681705837)
(329219, 0.5183680074075772)
(485972, 0.8055588274915448)
(119911, 0.698782492071219)
(93717, 0.8344571138321601)
(184324, 0.21700576359954077)
(181753, 0.8222358969154759)
(5529, 0.8532792923726525)
(278749, 0.8218130708487353)
(127394, 0.5600624392806033)
(13729, 0.7808148542316651)
(144984, 0.49090293684096875)
(384666, 0.7984034512769832)
(82986, 0.9192126132036049)
(93437, 0.7505258246693927)
(497867, 0.8003078939418247)
(312213, 0.8689829633636463)
(475387, 0.5154146105813937)
(545219, 0.8814090189912509)
(47121, 0.8166206191674439)
(66231, 0.8518132104322239)
(79588, 0.11166376447239898)
(166918, 0.3206725950803527)
(42296, 0.7190710676852872)
(79229, 0.7142352414618447)
(186873, 0.36289286088009864)
(424721, 0.3414010205179309)
(134886, 0.5834581872657918)
(374982, 0.7846683816652409)
(474786, 0.0)
(374369, 0.8153716980471191)
(44877, 0.6747975818975303)
(9891, 0.8304296415257393)
(88848, 0.833212858530987)
(96427, 0.5568748731443367)
(338986, 0.840648313969786)
(434459, 0.7991220744288573)
(48924, 0.8239589539555152)
(91619, 0.9142492642680317)
(125129, 0.827578927153665)
(242287, 0.8563342544601583)
(253452, 0.7622331310146894)
(177861, 0.6253800582777186)
(161861, 0.5309952118278822)
(535858, 0.20285078852409913)
(493284, 0.9469448751590201)
(288685, 0.7992803818654914)
(475678, 0.9001760808322635)
(185292, 0.29047663005848845)
(366711, 0.5680893864228843)
(31296, 0.7835479909362801)
(278463, 0.5539905076565752)
(473869, 0.5505169005757937)
(297595, 0.22230691466746852)
(414385, 0.2807380250439977)
(76625, 0.19921194497810363)
(85665, 0.31196426443860137)
(447465, 0.8839334814450966)
(36539, 0.8211618939764819)
(494913, 0.6741420975395107)
(216296, 0.8525091372652073)
(112626, 0.8060856576580648)
(258388, 0.5179235928170138)
(351823, 0.8326541937433197)
(157418, 0.5957520687783399)
(78426, 0.6621586593498914)
(357459, 0.7507550759070563)
(232692, 0.7474026687522201)
(57672, 0.2854260485918818)
(326542, 0.43824318018746217)
(72281, 0.8526615250072519)
(279714, 0.8875357046120036)
(571313, 0.787500623521686)
(489842, 0.9111557021509495)
(466256, 0.7340118309499049)
(132931, 0.9354891969515408)
(43435, 0.0)
(463199, 0.8832285844434651)
(443969, 0.7931415618305693)
(183391, 0.48517508897261724)
(54123, 0.8393338875352176)
(519611, 0.9246460380341718)
(52462, 0.825184596300083)
(119516, 0.32520024135503994)
(194724, 0.7455891450239873)
